,People,Female,Male,Female.Celebrity,Male.Celebrity,Child,Teen,Elderly,Multiple.Ethnicities,Ethnic.Minority,Disability.Representation,Animal,Dog,Cat,Prominent.Animal,Voiceover,Female.Voiceover,Male.Voiceover,Amazon'.in.Voiceover,Products,Prominent.Music,Pop.Culture.Music,Jingle.Appearance,Dancing,Parent-Child.Interation,Dialogue,Animated,Humor,High-arousal.Happiness,Low-arousal.Happiness,Sadness,Prominent.Amazon.Logo,Number.of.Amazon.Logo.Appearance,Smile.Logo,Amazon.Brands,Non-Amazon.Brands,Amazon.App,Amazon.Website,Amazon.Search.Bar,Amazon.Boxes,Amazon.Box.Opening,Amazon.Vans,Amazon.Employee,Amaon.Devices,Start.card,End.card,Number.of.Benefits,Selection.Benefit,Shipping.Benefit,Price.Information,Amazon.Saves.the.Day,Call.to.Action,Disadvantaged,Meaning,Transformation,Mastery,Belonging,Autonomy,Awe,Mix,Benefits,Brand.1,Clear.Brand,Message.Delivery,Clear,Understood,Reputation,Relevant,See.Again,Like,Dislike,Purchase,Recommend,Branding.Correct.Recall
Amazon.Saves.the.Day,0.13801311186847084,0.11411031417383938,0.11641911457626311,0.020806413872509023,0.07196075610839639,0.09904639734838783,0.15353175571800495,0.045873869237813114,0.06684380770624111,0.05436381207843841,0.042022035700106826,0.13944448988954433,0.24485002817911175,0.054046790400860044,0.06701258079364263,0.13210251861244363,0.09367809133047941,0.004617643513389588,0.04975262920440496,0.13519694196280743,0.029138717653102802,0.021173704999423348,0.00784170201809025,0.20949993447328935,0.008375300455130899,0.034095538289036935,0.11295779193779748,0.17096663746723825,0.06524951064583637,0.13676186326186637,0.2942656479229981,0.14762469577996076,0.0774415743417403,0.24077684905292,0.10824212873724895,0.052397932778720416,0.42509656016694036,0.12053606776891186,0.3494615219268526,0.001946474093603114,0.13136684487278497,0.11368203929449962,0.17807030771857887,0.10537876820733537,0.07831870056945599,0.016664600935079897,0.18801625187925844,0.0082479298433895,0.042883458409752016,0.006027586632232484,1.0,0.011980201531463753,0.06379456847529406,0.08288143821411183,0.09448059271504398,0.19577947947143856,0.03161676437564979,0.15949855783381905,0.0052207319691434315,0.05420837500043756,0.05896155268388248,0.08794925394172375,0.10200958814575474,0.0638186372004075,0.084486746377549,0.04991515788758313,0.15159900298253878,0.04746126376501175,0.05945210585477986,0.04832517306398204,0.20010579322678343,0.03348800458619498,0.06762693639809482,0.1446021074802442
Call.to.Action,0.08680480694385849,0.00930059501114762,0.08664968876316134,0.015155313905453818,0.07692991945441653,0.09833532383270706,0.07603182684459818,0.11025796608195677,0.006219369590131746,0.1273004315953113,0.08749493541304518,0.03696156024079671,0.043054512041392524,0.10174979348137453,0.05145394222724468,0.15703407758784568,0.024101763599493186,0.21614066708128998,0.21928459940162576,0.06667788319762061,0.11951734454506825,0.037486087396770604,0.39125439670192047,0.1313253012048191,0.11629622609158993,0.016279840194550598,0.15633431810940393,0.32904971808389016,0.1912164056788848,0.104117964402553,0.21824845938795795,0.10026650996381892,0.10850042019362857,0.10840068434777098,0.17678975249989023,0.15515621856712702,0.08829469247036756,0.15416040323451854,0.1654574379850904,0.24501432919336902,0.19869563083560168,0.16096612059941853,0.2723499286742725,0.03874777640186563,0.12099392455423194,0.012997884859179002,0.2672439349542979,0.22491634032952565,0.028932566996736,0.16340103274868237,0.011980201531463753,1.0,0.03273106722630791,0.12559603071128106,0.1917324731764185,0.031470216739718206,0.09276541059254645,0.0862307542115198,0.04370925690760258,0.11693687105000197,0.022105266056518566,0.0031502167140614957,0.05016311262276461,0.1541720893766752,0.14272529523791272,0.16854669723414725,0.2726140406917865,0.1906373520472228,0.27789990843898393,0.28869140206255395,0.24912438301737952,0.19063858326689992,0.16247407729810812,0.11783556753329724
Disadvantaged,0.24079247936567322,0.13021864367424743,0.10117024416464353,0.12902942542030374,0.05285242334460496,0.13244615789897957,0.17895229612546254,0.08632272916144709,0.21160951489059623,0.5133268249930867,0.2575547683292136,0.03198889021300355,0.03612486701063092,0.1092035494116549,0.04561514133964101,0.21757553686231568,0.06294389962956051,0.10684368959362553,0.16119667466308707,0.04497401133654996,0.10527429175449743,0.03945846293793539,0.02142428699957157,0.2919126291887013,0.11749440374542225,0.07090375249241788,0.19707828057884574,0.01583982131233542,0.19360764534303432,0.12681032789393987,0.2431063924720329,0.23445310475524095,0.1815370705642193,0.06489877083970685,0.1052108431896868,0.0948518710384796,0.25978772064581007,0.06176932044854961,0.13255340184171766,0.13769072204821753,0.28899217781285697,0.10527429175449725,0.07027298383300251,0.047650938099469145,0.10216334028958476,0.0857928349959368,0.15844489101221312,0.07829429645102584,0.15898646253554943,0.016790849572874,0.06379456847529406,0.03273106722630791,1.0,0.17563211913232177,0.2300843200154573,0.12435558358972862,0.4224944357897107,0.270098309026847,0.0510317899730173,0.25904476104534935,0.01701132289219686,0.04691121065842586,0.009889205371335493,0.08607879661959082,0.06991069208392232,0.13174286053031994,0.044873136677271615,0.08642962649723136,0.27676876451580396,0.2917648964333318,0.013761695802330543,0.026997258629885255,0.15360206713579558,0.07252321604108962
Meaning,0.07424772541546974,0.022351792137553457,0.032400223578048754,0.11604712236698006,0.20051345906631546,0.08915588659995215,0.16448605601004532,0.03318864036528429,0.03755070269735438,0.11582304910975928,0.020795448641202138,0.156553109636261,0.22567810088868764,0.04961141526622151,0.013644009039866034,0.08220952251146682,0.22705386095093127,0.21821823816075672,0.07648171718733411,0.13198093409911785,0.016121831881467038,0.16562157549413678,0.14193232268891473,0.0773277522418476,0.1186931024972989,0.18230614024846162,0.13886863399846275,0.25772982382006826,0.10668456389685271,0.20223334320656497,0.14301533186943063,0.1811319699829429,0.05723689285282164,0.07222790336993296,0.014962917091210268,0.04346980103216655,0.1094165296079944,0.024228149971139312,0.1055132876421872,0.2336800734065919,0.26426889592797664,0.2210994086601199,0.36236657654174675,0.1727754951138522,0.05390419528373808,0.0009108979355583534,0.3553445731259842,0.184875750733129,0.13720147583371556,0.07219954783595711,0.08288143821411183,0.12559603071128106,0.17563211913232177,1.0,0.319155930416195,0.33262161443966143,0.32141729607430736,0.06918902609498011,0.17079677049854555,0.32257901690606305,0.0004965216440094385,0.10447417912682007,0.03748250943869565,0.15299445745691403,0.13045766847461235,0.18638314537834574,0.2093153252431021,0.1662983411992939,0.2670505252022501,0.22750631898891166,0.09595316772054255,0.07466197595485587,0.07707644129834716,0.16279557157904842
Transformation,0.05979216242553913,0.027706022162871144,0.0662038479350842,0.05134476578058364,0.08417756227843147,0.02155884991966213,0.08717595740893551,0.13347807594417097,0.08102299103079239,0.07604825081551163,0.07624848140429011,0.06789352940575262,0.08114819764593918,0.0688604066567394,0.02943962010433933,0.1847950885840173,0.14257705797884432,0.27972579572713113,0.1489766416654929,0.09734845710888049,0.007050225383151266,0.0691830484069511,0.08203520287608247,0.049838716269099664,0.023721652441527918,0.03452056942019563,0.12198866048178922,0.18074336474821917,0.013929354690798163,0.16567262679071232,0.2864623955265692,0.09329608119214508,0.0525657199478857,0.02290401127302554,0.10990254242354058,0.03433330341570123,0.040643544876406146,0.036178126395763864,0.006985310908979929,0.13050085758689128,0.10119872222225196,0.03329273097599212,0.1694242919309848,0.12326896357558358,0.0033647401392933336,0.037591875191775,0.25191928913122147,0.08733228125725646,0.061577997520921156,0.029439620104339384,0.09448059271504398,0.1917324731764185,0.2300843200154573,0.319155930416195,1.0,0.26954942877276783,0.20715752053581035,0.3036604616916883,0.22172252584267899,0.24338985211592287,0.032273273256223894,0.05461617965874115,0.076079490058012,0.038555257045948865,0.025184232964603225,0.10472779418770037,0.15035276154959454,0.06273822968528003,0.21363272297950467,0.16152404696306785,0.08473120340518424,0.09841765060344441,0.09321915274669054,0.10803514272796054
Mastery,0.01860402751602268,0.06290856644058015,0.010954917878440608,0.114605923784495,0.13915920729183998,0.007398152819367352,0.30620086602360735,0.12374357701809723,0.02362933446665655,0.01641465156797133,0.03382187191554469,0.03167561335799757,0.05648971727295761,0.08003400766988532,0.04259825235096896,0.22050283421989195,0.012972438532931318,0.12177457110153066,0.11723143723653291,0.004505872726333125,0.021022400617513554,0.14242139562666545,0.01797730113385108,0.29667831599170724,0.05057574530552773,0.023470706826889422,0.023657851323802624,0.031703604116472904,0.16768693017274214,0.004401050578499676,0.26400083381414713,0.07008562926855752,0.02291007673350406,0.07877878827695484,0.0831852432712373,0.014324439569836889,0.10751897811084674,0.04945942286221824,0.1628574158930818,0.04396103440464736,0.2521779784093361,0.01834682235710282,0.06562527728424121,0.168683794147591,0.07176852864539847,0.04938303862564466,0.12064442414398786,0.06332141416912442,0.1099238906190069,0.09345197996375353,0.19577947947143856,0.031470216739718206,0.12435558358972862,0.33262161443966143,0.26954942877276783,1.0,0.11914267495172301,0.2225663473787251,0.20458929380441176,0.23154873147756816,0.03645495559290425,0.0650795925447306,0.2624498668269204,0.16579453168057806,0.17730683110647652,0.1437535404790534,0.09245509030209366,0.11359083307430388,0.06473904654360875,0.034324032003373986,0.017452862515328262,0.13219479718312369,0.08396958815935707,0.1763259632501983
Belonging,0.26538641875343894,0.2512521217154008,0.09201666537819125,0.015460051943808326,0.14994074940396968,0.24628252332482423,0.19202627711353396,0.04451561096629452,0.04242243468855323,0.21024587867557346,0.11478202478372893,0.0006600767911998558,0.05907510879183487,0.11727047209302523,0.12634096165322653,0.12503027814746603,0.10728311708093563,0.19470784553505874,0.038333944052926706,0.07835122260673898,0.1111922367313788,0.061754496344515374,0.06790033831978505,0.15286022670905475,0.19169988430738263,0.027159306191552244,0.20370237639056785,0.09988785994994155,0.05436741547023493,0.2562538963692296,0.2706240787712808,0.20223235879603735,0.012602467521151158,0.04489702788857522,0.1298385370515604,0.027320510962661092,0.1977658425350936,0.02969949033489713,0.07056060549624718,0.13429665471199628,0.24966557856870164,0.11119223673137887,0.1291213800440516,0.04402803278088738,0.010556885155557005,0.1049657010693302,0.21204351425899018,0.12122392088323336,0.1707308747599563,0.015414147826973172,0.03161676437564979,0.09276541059254645,0.4224944357897107,0.32141729607430736,0.20715752053581035,0.11914267495172301,1.0,0.1509596430071668,0.06126148960081119,0.26263415115130007,0.057215787219467906,0.029149869097586902,0.017381102703871307,0.13402348942660877,0.1373396947949327,0.1607889507202521,0.12014609171193677,0.1576292373551474,0.30962300517187813,0.33282944500391975,0.09211472132141915,0.01298898933128263,0.1664367425590051,0.058051296446361124
Autonomy,0.13654401091696866,0.02706231506959198,0.06547011903008752,0.1305979998447594,0.0688330651066803,0.028782215784226444,0.038936983726496344,0.0034139437099946603,0.09740536823297843,0.16252213574401575,0.26729223690865894,0.015072069438775742,0.07363883651014423,0.0004711689951601373,0.012364066354511838,0.09702198362290092,0.019047619047618935,0.09322368663316898,0.04424080330700023,0.02507202759507053,0.020751374885819417,0.09947246571360382,0.15118601784056374,0.19656327202253274,0.054171808453628,0.027656058475732367,0.09658964400782999,0.11759737381184522,0.14990649032894593,0.1848975856924215,0.16921597631994617,0.021344739937733337,0.019639854346725084,0.1419941465777295,0.012781196269839253,0.10885801367756144,0.0684373689543056,0.12183293645367115,0.08167405110049436,0.03584694435174578,0.06639895036725071,0.05295178419140132,0.04357142857142853,0.030622360094038084,0.06015371351835384,0.1878716736024734,0.023618350083204835,0.0843411968834845,0.0006859620607620007,0.07603900808024798,0.15949855783381905,0.0862307542115198,0.270098309026847,0.06918902609498011,0.3036604616916883,0.2225663473787251,0.1509596430071668,1.0,0.010503066029911514,0.05799816700047751,0.1459975092432153,0.04656359273260786,0.005411078401052923,0.09604454931007061,0.10903945993362765,0.013076353675900135,0.1441340541083882,0.09276019911288906,0.06952690086386186,0.05569140402574156,0.21010494079712508,0.0021130193686235118,0.025420211775375238,0.11970659354432527
Awe,0.08205722102814113,0.04200395391006636,0.1082544969471477,0.16345846370947967,0.04452141491800844,0.02100199984141781,0.0828991360178517,0.08498079661408442,0.013447142326631667,0.05377784807878206,0.0837941193887427,0.07847673641658501,0.07608269358871562,0.00866025836797467,0.08681181465618332,0.0684323069987326,0.04656359273260783,0.019315654033491808,0.05724023671043756,0.034971628248293106,0.10627090611759124,0.016021538555441143,0.011212072898097463,0.07796786367302073,0.0031169665315073677,0.020143109248308567,0.06270027058413646,0.08190024915139163,0.06713429448335285,0.08819135943971301,0.15273275504201897,0.0833111813445743,0.07644445460208499,0.0393376883073569,0.12202670133145135,0.1847966758808792,0.07235002586682053,0.04411487799418208,0.02746511651980107,0.0645624368339742,0.0020154005175006986,0.05208326586951248,0.04656359273260781,0.016885505178119063,0.024856886940868995,0.02767375074185265,0.18161617932976915,0.0932990770033197,0.012608233431845169,0.08681181465618326,0.0052207319691434315,0.04370925690760258,0.0510317899730173,0.17079677049854555,0.22172252584267899,0.20458929380441176,0.06126148960081119,0.010503066029911514,1.0,0.10518138106902779,0.08050462768866593,0.007464607464607474,0.052372765508875874,0.03318002724843251,0.02753624935941913,0.06467411444699832,0.022635780617555157,0.07779813081202325,0.0031875636689213662,0.0257291999992337,0.05716551563496619,0.19068698977871124,0.127420741813772,0.07243032334946083
Mix,0.0985513181094073,0.1173298033301209,0.08634654434340669,0.059847463545084,0.017293882059146146,0.05564385858991165,0.29444682656987564,0.016060200946491385,0.034729280323769755,0.14545499877011991,0.00040803616679494815,0.020062514106460136,0.1940413929727815,0.11349788277054917,0.03764739222478317,0.30458506301355537,0.01374771365937243,0.24448033723892032,0.32615814685440325,0.035515240140298894,0.04486766590237951,0.04255874131608271,0.18407944618264743,0.23145769104525182,0.017211959337819004,0.015157223626437701,0.0697140553347193,0.17442837713678316,0.0030868974036520045,0.16047321616479188,0.2865376068622458,0.12460470058138874,0.027425291278832867,0.037751110001421576,0.0463698023367793,0.014352340411689318,0.05770822361131144,0.0252808890251194,0.011513408606709725,0.17567417093350735,0.3649241372321581,0.011620402679752935,0.008377513011180058,0.05496681687525181,0.02594675017990639,0.0005957702706641597,0.2593095295971621,0.0005259822389105785,0.037751110001421534,0.06637095814443256,0.05420837500043756,0.11693687105000197,0.25904476104534935,0.32257901690606305,0.24338985211592287,0.23154873147756816,0.26263415115130007,0.05799816700047751,0.10518138106902779,1.0,0.047153497505340425,0.1377149613996881,0.1916046745038697,0.10815638264455903,0.12318664657073536,0.0651907464874534,0.09790245568843746,0.002679925324921103,0.1942657599391403,0.194689794225151,0.1330561540735065,0.05217181794938156,0.06593781281361989,0.09076397531569123
Benefits,0.0534918810709593,0.031366663003796987,0.04722337417563971,0.018098590570636296,0.07172403147602348,0.05987154485710072,0.11907952371288705,0.06724344347048022,0.05710276877972652,0.10030937515402791,0.006974222957703884,0.026446798098101958,0.002206939182888158,0.019018872039632012,0.03701035988374163,0.026473709765131373,0.05701677875770529,0.0019218595149889418,0.1141939516583827,0.1801330603328304,0.169084830748648,0.0989506754889372,0.026473709765131373,0.0779757187268401,0.013886950770404208,0.1624754628580977,0.019018872039632012,0.029229012064936714,0.09708553794961956,0.01461761061220194,0.12527951788802172,0.025767873240098937,0.07767872503728902,0.0917783314407302,0.11786860123858113,0.05194855527232582,0.046051711657120166,0.047934945811208905,0.012522944067777486,0.04925535386062308,0.047934945811208975,0.06880227278063981,0.16543504745606932,0.19299288625001143,0.04878945937581785,0.010183005912983187,0.10173403817593109,0.03622512540575159,0.12382296919800215,0.06588965585363084,0.05896155268388248,0.022105266056518566,0.01701132289219686,0.0004965216440094385,0.032273273256223894,0.03645495559290425,0.057215787219467906,0.1459975092432153,0.08050462768866593,0.047153497505340425,1.0,0.11575517472393966,0.041423381503993335,0.1592749908588623,0.1713220841422675,0.12107651914436143,0.05260175648556173,0.11522314125708114,0.1430694034843687,0.13495054771942847,0.017889981171144004,0.02248197284908395,0.06048201803931572,0.17497256348290174
Brand.1,0.09777030590587035,0.10979980934385773,0.051034262846512496,0.0064773750187904775,0.11050279242239495,0.011773848395946272,0.000993994436664909,0.13661469835428758,0.013447142326631654,0.04454969663331063,0.05320261548491601,0.033788594846029675,0.07608269358871558,0.08002078732008587,0.100447178214746,0.14807668689556275,0.0616179873754811,0.05140456315364765,0.09008560930751312,0.1059485289295582,0.05629201462664482,0.016021538555441122,0.09085645279492766,0.07796786367302082,0.032554983773521576,0.020143109248308547,0.08002078732008586,0.052266361784486355,0.0023583475813824437,0.12489321811563399,0.023077751448656734,0.08331118134457417,0.032701238913114085,0.012608233431845162,0.08390585307280017,0.021721128268096104,0.004604092555161349,0.09024515650586495,0.04281828724515577,0.0003118958301157676,0.09427595754086646,0.10627090611759127,0.010503066029911638,0.016885505178119015,0.058107008433200276,0.022333202353074098,0.06433425788170509,0.08329764455273413,0.11650007691024938,0.006817681779281368,0.08794925394172375,0.0031502167140614957,0.04691121065842586,0.10447417912682007,0.05461617965874115,0.0650795925447306,0.029149869097586902,0.04656359273260786,0.007464607464607474,0.1377149613996881,0.11575517472393966,1.0,0.054917891645895514,0.004914769309467828,0.018280115498053286,0.020405692685027496,0.022635780617555338,0.054818060749186395,0.14827616784292313,0.13676277078928067,0.09702819249369708,0.06729289813040402,0.07502047531385152,0.00919049665811699
Clear.Brand,0.18157002887442056,0.013334900561701262,0.07101980749929565,0.1478642751247583,0.0982553233078973,0.17632185536867573,0.12987845000699533,0.005490302185554245,0.14030298223684595,0.07853837320735702,0.0876869106045119,0.026420007057728682,0.04397163532534493,0.05355680721713321,0.007722925457487678,0.32906277151228513,0.052144646827535376,0.1568052848180388,0.37715476418425464,0.046066592318744916,0.01590877271855804,0.04703684943599442,0.009260225749189666,0.2740448266456153,0.13481667054718863,0.16449239424600587,0.19741694259205936,0.09768449139723694,0.1582289561941219,0.02150759952862967,0.25018164324848047,0.04622507125410052,0.18475259826803178,0.10041211009813493,0.040635530972344326,0.008436996742510654,0.15054311782184332,0.055065086513105405,0.15239067496890774,0.07406015089519691,0.2394251028849153,0.2057787125135362,0.3913957361457096,0.05808505129603231,0.21424815385108284,0.04162054257783642,0.0029331318295939416,0.00210540502555566,0.04918934612329058,0.005475859575789625,0.10200958814575474,0.05016311262276461,0.009889205371335493,0.03748250943869565,0.076079490058012,0.2624498668269204,0.017381102703871307,0.005411078401052923,0.052372765508875874,0.1916046745038697,0.041423381503993335,0.054917891645895514,1.0,0.6790079573085274,0.6777250386795929,0.7166342772662218,0.4621810700567945,0.6030291760805948,0.2921777443269784,0.24269018265531123,0.2614803432162611,0.36163734933509256,0.37058937252054586,0.1272091367060532
Message.Delivery,0.25147511445532517,0.11585253276160543,0.11145851067527397,0.1068747376865818,0.0833810337120284,0.2347004622195378,0.02964711792328996,0.03476737752776888,0.1760313453406618,0.21270059122923046,0.029585913660922697,0.005993460221636077,0.022941157860460533,0.10846139680010856,0.09418135497027781,0.16647732884623684,0.12018145004824846,0.022046691265758842,0.20828338319379303,0.014238109928008258,0.15979229977002957,0.05191177337259682,0.094952865223985,0.1945186281167914,0.15562512015274246,0.07357612053625191,0.3509991138701948,0.03390131995952588,0.10507000655673333,0.08041852263430005,0.05777471378787243,0.06853295421605075,0.06838966995314662,0.07752457704623573,0.10761812378052173,0.013149072691341407,0.07346126931978703,0.0708191592678236,0.1837300073011231,0.016581764757912336,0.04277613350969532,0.19123614478481976,0.2537034957349541,0.02474193145241446,0.018072222557036992,0.1689423325142724,0.12509971978052872,0.12150057719288772,0.06891228356887227,0.06881179409016601,0.0638186372004075,0.1541720893766752,0.08607879661959082,0.15299445745691403,0.038555257045948865,0.16579453168057806,0.13402348942660877,0.09604454931007061,0.03318002724843251,0.10815638264455903,0.1592749908588623,0.004914769309467828,0.6790079573085274,1.0,0.9891802269501666,0.9489286978789521,0.6953456215230618,0.8514414313289016,0.7308311607976209,0.6872293842980415,0.3624659647097583,0.502159790757241,0.6465784617129847,0.2062255105395335
Clear,0.24935274769805385,0.12580780983561296,0.09465514264116066,0.09217529862517092,0.09379293282708213,0.23205268794909117,0.019751807141959607,0.05218171137967796,0.18355057171096673,0.22566464267939743,0.003018351220043983,0.010136965513908424,0.029525478195060784,0.10611582258293129,0.0987930475736732,0.18734181826364008,0.13121404230406278,0.016686824415364558,0.22005253057672736,0.007172352539427735,0.1584795954464196,0.038206150593046585,0.09581372608644181,0.20054633915071915,0.15704585583682706,0.06542660525696017,0.342797746558385,0.023700085887776917,0.11144215421198987,0.06600149249882938,0.0625032992386109,0.07041246331363536,0.0637504533155708,0.08799347319887543,0.09376225771430383,0.001983359177381459,0.07111845639094032,0.06286419256607544,0.1828078504100666,0.0005898276182954601,0.048100977688396156,0.17424490192795433,0.2308825257651138,0.04396825934730318,0.02554624629391979,0.17317524811099988,0.09956086821262271,0.10450784517710944,0.06078988818791767,0.041495460217666494,0.084486746377549,0.14272529523791272,0.06991069208392232,0.13045766847461235,0.025184232964603225,0.17730683110647652,0.1373396947949327,0.10903945993362765,0.02753624935941913,0.12318664657073536,0.1713220841422675,0.018280115498053286,0.6777250386795929,0.9891802269501666,1.0,0.9274671405423296,0.6813346609606226,0.8360062281532009,0.7140122229466433,0.6715354515047621,0.3770186693568682,0.4733837246109277,0.6394745415749641,0.19880737851562658
Understood,0.30980989584518837,0.13737774129799205,0.12909066421758594,0.13198686433795867,0.11386417447090674,0.23475507606481605,0.052608168169620245,0.010633091052682276,0.21591332896426915,0.24829500150886358,0.09269684838020184,0.015642714102340787,0.003600107330288189,0.11627117559406543,0.11490250269480724,0.16695511462794094,0.11808249051323703,0.04063860471543667,0.22284038178727889,0.059409913648561824,0.12007077641804992,0.06225731278854813,0.11962455161499716,0.1637260627835764,0.15471082969434347,0.1306706561394858,0.40040268507517207,0.05318026501985244,0.1042251824845664,0.11661447077933855,0.05538165068263774,0.07942115363432116,0.0978425611327009,0.0627741921194937,0.1283884286278449,0.02857698144565397,0.09712146844599008,0.09734636116305975,0.19307368346379583,0.05335342913160318,0.035664832251127626,0.20379673377973076,0.33773818491787166,0.0026480226660896044,0.04127469736028031,0.15912016532965736,0.1325437923766365,0.11162059400544999,0.09364428898417741,0.05202214861076596,0.04991515788758313,0.16854669723414725,0.13174286053031994,0.18638314537834574,0.10472779418770037,0.1437535404790534,0.1607889507202521,0.013076353675900135,0.06467411444699832,0.0651907464874534,0.12107651914436143,0.020405692685027496,0.7166342772662218,0.9489286978789521,0.9274671405423296,1.0,0.6587075345230113,0.8241019881277589,0.7240873437843391,0.6774025512202422,0.2944367948953761,0.5151602187686793,0.6477996374089706,0.22062584383481715
Reputation,0.08129047310363581,0.04273218343073501,0.031220004585103926,0.07185830843179354,0.09376553828817757,0.048785761121056107,0.05636520998189302,0.060716064444569805,0.02054760130355672,0.016721246750345718,0.11857202707490917,0.07444963107371164,0.09524377031115924,0.13091153428532665,0.03834224109891449,0.03564167591169843,0.09210157310937875,0.11183680485034096,0.00713466089649659,0.1569781139282177,0.06006521695118766,0.04408674900006581,0.15502680172974523,0.21406869979582802,0.005047197036648919,0.15142397752722173,0.19231898675676007,0.1661024000438924,0.22678820034460964,0.09406600009632954,0.0033777704064612392,0.015759140386748145,0.09464162131047409,0.190590524330559,0.13655468161888423,0.08967307624806911,0.18874865248161596,0.019145684555276484,0.17925392503943005,0.05014636391933171,0.006464776603080533,0.2676428959553646,0.30831723191886007,0.027342119601170257,0.02117488497322374,0.13842267091578506,0.25502806602617634,0.08094844252029665,0.03485899850030048,0.1409919527082493,0.15159900298253878,0.2726140406917865,0.044873136677271615,0.2093153252431021,0.15035276154959454,0.09245509030209366,0.12014609171193677,0.1441340541083882,0.022635780617555157,0.09790245568843746,0.05260175648556173,0.022635780617555338,0.4621810700567945,0.6953456215230618,0.6813346609606226,0.6587075345230113,1.0,0.7649716176868281,0.7237383220318755,0.7264397954498173,0.5994721075436802,0.5099367854325941,0.5990765672450004,0.021800032929709338
Relevant,0.21213737017281284,0.05690106318542375,0.06642644334257596,0.12425754563540205,0.11792063021509745,0.1451085796901843,0.06658123242803675,0.0013962745641353926,0.07699577738687816,0.1236404886515997,0.07082592358220327,0.06683921204895203,0.07031987059893526,0.09540111142777036,0.1287551787044997,0.12568025064337113,0.049943536527982335,0.01687566911084411,0.18617719137208552,0.06338063407976459,0.08537581829816061,0.055346794757137614,0.06516572403830402,0.1957735401876534,0.1011022719107123,0.1386948052290109,0.2783948975277565,0.08192498764350141,0.13733374359951056,0.12771681161215204,0.006562223448043302,0.09931267298881476,0.18593680854831926,0.16027090409072597,0.13785387551396436,0.07277590190071435,0.014138685791396552,0.05438311781555233,0.16889561644061546,0.16877018090875073,0.005494318381834262,0.22947874063832524,0.3113767802220557,0.08550204091617034,0.030016027984228658,0.14932387017950613,0.1669285538403921,0.08896920495898208,0.0517311943867256,0.09504112151801702,0.04746126376501175,0.1906373520472228,0.08642962649723136,0.1662983411992939,0.06273822968528003,0.11359083307430388,0.1576292373551474,0.09276019911288906,0.07779813081202325,0.002679925324921103,0.11522314125708114,0.054818060749186395,0.6030291760805948,0.8514414313289016,0.8360062281532009,0.8241019881277589,0.7649716176868281,1.0,0.7295935524321773,0.6766521362584117,0.4748353414920703,0.6169050217780775,0.603594815317674,0.1794313815604119
See.Again,0.3005714234450183,0.23367144085773614,0.09518927598096681,0.11247984893439551,0.09955927191834063,0.1723109304976633,0.09649492638623201,0.08130286032188519,0.20289659232945406,0.32233346547408886,0.14285593067814906,0.05395987430701435,0.08670265493416719,0.14824853816784953,0.18247222740624622,0.12723167891773157,0.06952690086386307,0.22260672967274053,0.10913715773326024,0.003085879132337784,0.08644588303826903,0.0011006291480363394,0.19853638633793838,0.09165209627188661,0.06289642673560182,0.14419768695510277,0.37571735838215325,0.038632271270237384,0.05535429303903999,0.24990848464470194,0.2592387673933749,0.021997313977354695,0.05163703689163108,0.09860422002832239,0.21804881210409158,0.10656754507516535,0.0014935757614297181,0.17599524230913116,0.11673842654624922,0.0393192562492341,0.25993425310571894,0.17510299982292457,0.15802555976174082,0.07906923144398688,0.18674264865739496,0.15074659345601843,0.28747108403625415,0.21528450355380452,0.1586829418836973,0.13711059583209625,0.05945210585477986,0.27789990843898393,0.27676876451580396,0.2670505252022501,0.21363272297950467,0.06473904654360875,0.30962300517187813,0.06952690086386186,0.0031875636689213662,0.1942657599391403,0.1430694034843687,0.14827616784292313,0.2921777443269784,0.7308311607976209,0.7140122229466433,0.7240873437843391,0.7237383220318755,0.7295935524321773,1.0,0.9410327818870187,0.32241156515297775,0.4205393281762118,0.6700208016850506,0.21808347279169246
Like,0.2786354021180683,0.22738456910535965,0.09640260958387672,0.06511105826264903,0.08780699713642147,0.18113266820690246,0.08462489787753746,0.07209460157152463,0.15217771235141972,0.33487174667964176,0.1613888968102999,0.0685790257911103,0.10018746603965781,0.14135020221891043,0.16756607367185786,0.1392813760757767,0.11052286725402764,0.25154900398093427,0.14433401180818037,0.005146300310064677,0.06701087848912105,0.016627472533579025,0.21191570927477432,0.11359739534892827,0.08411954148841609,0.13616967766860202,0.3400005982055169,0.0190636358180676,0.018944908728079676,0.23967678115087815,0.23492568507435269,0.061592535737248044,0.05307403448780678,0.12558689153536332,0.20269563698393597,0.06578989049863504,0.0004154264868309224,0.19380714281438555,0.08797313853154481,0.04168292680437082,0.2723735003009422,0.15194055203428597,0.1417346232455126,0.0748417648812174,0.16187663701403807,0.11164289773727308,0.27756635281455844,0.23730167903771973,0.15839639321313148,0.1248345984125179,0.04832517306398204,0.28869140206255395,0.2917648964333318,0.22750631898891166,0.16152404696306785,0.034324032003373986,0.33282944500391975,0.05569140402574156,0.0257291999992337,0.194689794225151,0.13495054771942847,0.13676277078928067,0.24269018265531123,0.6872293842980415,0.6715354515047621,0.6774025512202422,0.7264397954498173,0.6766521362584117,0.9410327818870187,1.0,0.30691691184565995,0.43927779150815444,0.7032825370419145,0.18421674110540492
